ubigeo,geografia,regi,regi_nom,prov,prov_nom,dist,dist_nom,p_2018,p_2019,p_2020,p_2021,p_2022
000000,Perú,00,NA,00,NA,00,NA,31562130,32131400,32625948.30082373,33035304,33396698
010000,Amazonas,01,Amazonas,00,NA,00,NA,419833,423863,426806,428512,429483
010100,Chachapoyas,01,Amazonas,01,Chachapoyas,00,NA,61078,62207,63188,63661,64058
010101,Chachapoyas,01,Amazonas,01,Chachapoyas,01,Chachapoyas,36602,37870,39051,39691,40274
010102,Asunción,01,Amazonas,01,Chachapoyas,02,Asunción,283,281,278,277,276
010103,Balsas,01,Amazonas,01,Chachapoyas,03,Balsas,1222,1202,1180,1169,1158
010104,Cheto,01,Amazonas,01,Chachapoyas,04,Cheto,687,696,702,705,707
010105,Chiliquin,01,Amazonas,01,Chachapoyas,05,Chiliquin,619,604,589,581,575
010106,Chuquibamba,01,Amazonas,01,Chachapoyas,06,Chuquibamba,1970,1955,1933,1922,1910
010107,Granada,01,Amazonas,01,Chachapoyas,07,Granada,523,532,539,541,543
010108,Huancas,01,Amazonas,01,Chachapoyas,08,Huancas,1334,1395,1456,1481,1500
010109,La Jalca,01,Amazonas,01,Chachapoyas,09,La Jalca,4187,4080,3966,3834,3697
010110,Leimebamba,01,Amazonas,01,Chachapoyas,10,Leimebamba,3862,3845,3815,3799,3781
010111,Levanto,01,Amazonas,01,Chachapoyas,11,Levanto,830,817,803,796,789
010112,Magdalena,01,Amazonas,01,Chachapoyas,12,Magdalena,913,913,911,910,906
010113,Mariscal Castilla,01,Amazonas,01,Chachapoyas,13,Mariscal Castilla,1474,1507,1534,1561,1586
010114,Molinopampa,01,Amazonas,01,Chachapoyas,14,Molinopampa,2320,2296,2266,2251,2235
010115,Montevideo,01,Amazonas,01,Chachapoyas,15,Montevideo,519,503,487,479,472
010116,Olleros,01,Amazonas,01,Chachapoyas,16,Olleros,422,429,435,438,441
010117,Quinjalca,01,Amazonas,01,Chachapoyas,17,Quinjalca,819,807,792,785,778
010118,San Francisco de Daguas,01,Amazonas,01,Chachapoyas,18,San Francisco de Daguas,321,323,323,325,326
010119,San Isidro de Maino,01,Amazonas,01,Chachapoyas,19,San Isidro de Maino,608,599,590,585,581
010120,Soloco,01,Amazonas,01,Chachapoyas,20,Soloco,1293,1279,1261,1252,1243
010121,Sonche,01,Amazonas,01,Chachapoyas,21,Sonche,270,274,277,279,280
010200,Bagua,01,Amazonas,02,Bagua,00,NA,82816,83850,84672,85375,85835
010201,Bagua,01,Amazonas,02,Bagua,01,Bagua,29096,29540,29905,30240,30479
010202,Aramango,01,Amazonas,02,Bagua,02,Aramango,10422,10300,10149,10049,9919
010203,Copallín,01,Amazonas,02,Bagua,03,Copallín,4903,4787,4660,4563,4452
010204,El Parco,01,Amazonas,02,Bagua,04,El Parco,1294,1292,1287,1281,1273
010205,Imaza,01,Amazonas,02,Bagua,05,Imaza,30392,31300,32136,32789,33338
010206,La Peca,01,Amazonas,02,Bagua,06,La Peca,6709,6631,6535,6453,6374
010300,Bongará,01,Amazonas,03,Bongará,00,NA,27042,26972,26830,26655,26449
010301,Jumbilla,01,Amazonas,03,Bongará,01,Jumbilla,1373,1354,1332,1309,1283
010302,Chisquilla,01,Amazonas,03,Bongará,02,Chisquilla,323,321,319,317,313
010303,Churuja,01,Amazonas,03,Bongará,03,Churuja,299,301,301,300,298
010304,Corosha,01,Amazonas,03,Bongará,04,Corosha,810,819,825,831,835
010305,Cuispes,01,Amazonas,03,Bongará,05,Cuispes,702,694,684,673,662
010306,Florida,01,Amazonas,03,Bongará,06,Florida,6400,6409,6397,6380,6353
010307,Jazán,01,Amazonas,03,Bongará,07,Jazán,8035,7994,7931,7855,7774
010308,Recta,01,Amazonas,03,Bongará,08,Recta,220,219,218,215,216
010309,San Carlos,01,Amazonas,03,Bongará,09,San Carlos,519,535,551,565,579
010310,Shipasbamba,01,Amazonas,03,Bongará,10,Shipasbamba,1630,1656,1678,1698,1716
010311,Valera,01,Amazonas,03,Bongará,11,Valera,898,868,837,806,775
010312,Yambrasbamba,01,Amazonas,03,Bongará,12,Yambrasbamba,5833,5802,5757,5706,5645
010400,Condorcanqui,01,Amazonas,04,Condorcanqui,00,NA,50180,50827,51344,51787,52082
010401,Nieva,01,Amazonas,04,Condorcanqui,01,Nieva,21231,21071,20847,20569,20264
010402,El Cenepa,01,Amazonas,04,Condorcanqui,02,El Cenepa,11863,12213,12537,12854,13122
010403,Río Santiago,01,Amazonas,04,Condorcanqui,03,Río Santiago,17086,17543,17960,18364,18696
010500,Luya,01,Amazonas,05,Luya,00,NA,48110,48032,47827,47482,47081
010501,Lamud,01,Amazonas,05,Luya,01,Lamud,2379,2381,2375,2363,2345
010502,Camporredondo,01,Amazonas,05,Luya,02,Camporredondo,7313,7422,7515,7584,7644
010503,Cocabamba,01,Amazonas,05,Luya,03,Cocabamba,2087,2068,2045,2015,1983
010504,Colcamar,01,Amazonas,05,Luya,04,Colcamar,2011,1975,1933,1887,1838
010505,Conila,01,Amazonas,05,Luya,05,Conila,1950,1939,1923,1899,1875
010506,Inguilpata,01,Amazonas,05,Luya,06,Inguilpata,517,502,486,469,451
010507,Longuita,01,Amazonas,05,Luya,07,Longuita,898,892,883,873,860
010508,Lonya Chico,01,Amazonas,05,Luya,08,Lonya Chico,891,876,858,838,817
010509,Luya,01,Amazonas,05,Luya,09,Luya,4147,4139,4118,4086,4047
010510,Luya Viejo,01,Amazonas,05,Luya,10,Luya Viejo,408,407,405,401,398
010511,María,01,Amazonas,05,Luya,11,María,792,785,776,764,752
010512,Ocalli,01,Amazonas,05,Luya,12,Ocalli,3919,3939,3950,3953,3957
010513,Ocumal,01,Amazonas,05,Luya,13,Ocumal,3744,3734,3712,3679,3641
010514,Pisuquia,01,Amazonas,05,Luya,14,Pisuquia,5160,5125,5075,5012,4940
010515,Providencia,01,Amazonas,05,Luya,15,Providencia,1406,1399,1389,1374,1356
010516,San Cristóbal,01,Amazonas,05,Luya,16,San Cristóbal,576,563,550,535,520
010517,San Francisco del Yeso,01,Amazonas,05,Luya,17,San Francisco del Yeso,745,739,732,722,711
010518,San Jerónimo,01,Amazonas,05,Luya,18,San Jerónimo,668,645,621,597,571
010519,San Juan de Lopecancha,01,Amazonas,05,Luya,19,San Juan de Lopecancha,453,445,434,423,411
010520,Santa Catalina,01,Amazonas,05,Luya,20,Santa Catalina,2078,2114,2145,2168,2189
010521,Santo Tomás,01,Amazonas,05,Luya,21,Santo Tomás,3176,3127,3070,3004,2935
010522,Tingo,01,Amazonas,05,Luya,22,Tingo,1355,1367,1375,1378,1381
010523,Trita,01,Amazonas,05,Luya,23,Trita,1437,1449,1457,1458,1459
010600,Rodríguez de Mendoza,01,Amazonas,06,Rodríguez de Mendoza,00,NA,32513,33122,33651,33895,34099
010601,San Nicolás,01,Amazonas,06,Rodríguez de Mendoza,01,San Nicolás,6278,6399,6499,6551,6594
010602,Chirimoto,01,Amazonas,06,Rodríguez de Mendoza,02,Chirimoto,2713,2799,2877,2914,2946
010603,Cochamal,01,Amazonas,06,Rodríguez de Mendoza,03,Cochamal,628,633,636,638,639
010604,Huambo,01,Amazonas,06,Rodríguez de Mendoza,04,Huambo,2772,2722,2664,2590,2515
010605,Limabamba,01,Amazonas,06,Rodríguez de Mendoza,05,Limabamba,2491,2465,2431,2385,2338
010606,Longar,01,Amazonas,06,Rodríguez de Mendoza,06,Longar,1704,1691,1673,1647,1621
010607,Mariscal Benavides,01,Amazonas,06,Rodríguez de Mendoza,07,Mariscal Benavides,1568,1566,1559,1539,1519
010608,Milpuc,01,Amazonas,06,Rodríguez de Mendoza,08,Milpuc,458,439,419,411,405
010609,Omia,01,Amazonas,06,Rodríguez de Mendoza,09,Omia,9603,9830,10028,10127,10206
010610,Santa Rosa,01,Amazonas,06,Rodríguez de Mendoza,10,Santa Rosa,538,534,529,527,526
010611,Totora,01,Amazonas,06,Rodríguez de Mendoza,11,Totora,293,290,288,289,286
010612,Vista Alegre,01,Amazonas,06,Rodríguez de Mendoza,12,Vista Alegre,3467,3754,4048,4277,4504
010700,Utcubamba,01,Amazonas,07,Utcubamba,00,NA,118094,118853,119294,119657,119879
010701,Bagua Grande,01,Amazonas,07,Utcubamba,01,Bagua Grande,56257,57076,57746,58380,58947
010702,Cajaruro,01,Amazonas,07,Utcubamba,02,Cajaruro,24996,24794,24525,24236,23916
010703,Cumba,01,Amazonas,07,Utcubamba,03,Cumba,8852,8819,8760,8695,8620
010704,El Milagro,01,Amazonas,07,Utcubamba,04,El Milagro,6422,6471,6503,6531,6551
010705,Jamalca,01,Amazonas,07,Utcubamba,05,Jamalca,7303,7269,7215,7156,7087
010706,Lonya Grande,01,Amazonas,07,Utcubamba,06,Lonya Grande,11034,11182,11300,11412,11509
010707,Yamón,01,Amazonas,07,Utcubamba,07,Yamón,3230,3242,3245,3247,3249
020000,Áncash,02,Áncash,00,NA,00,NA,1155451,1169522,1180638,1188391,1194156
020100,Huaraz,02,Áncash,01,Huaraz,00,NA,178027,181866,185276,188106,190612
020101,Huaraz,02,Áncash,01,Huaraz,01,Huaraz,66195,67418,68466,69249,69882
020102,Cochabamba,02,Áncash,01,Huaraz,02,Cochabamba,1745,1723,1698,1682,1669
020103,Colcabamba,02,Áncash,01,Huaraz,03,Colcabamba,314,293,274,262,252
020104,Huanchay,02,Áncash,01,Huaraz,04,Huanchay,1726,1689,1652,1627,1608
020105,Independencia,02,Áncash,01,Huaraz,05,Independencia,82563,84931,87112,88989,90711
020106,Jangas,02,Áncash,01,Huaraz,06,Jangas,5056,5138,5206,5254,5292
020107,La Libertad,02,Áncash,01,Huaraz,07,La Libertad,1132,1122,1110,1102,1095
020108,Olleros,02,Áncash,01,Huaraz,08,Olleros,2513,2514,2507,2503,2498
020109,Pampas,02,Áncash,01,Huaraz,09,Pampas,1040,1020,998,984,973
020110,Pariacoto,02,Áncash,01,Huaraz,10,Pariacoto,5078,5163,5235,5287,5328
020111,Pira,02,Áncash,01,Huaraz,11,Pira,3536,3518,3489,3472,3456
020112,Tarica,02,Áncash,01,Huaraz,12,Tarica,7129,7337,7529,7695,7848
020200,Aija,02,Áncash,02,Aija,00,NA,6632,6541,6433,6305,6170
020201,Aija,02,Áncash,02,Aija,01,Aija,2158,2175,2182,2186,2184
020202,Coris,02,Áncash,02,Aija,02,Coris,1713,1683,1649,1594,1538
020203,Huacllan,02,Áncash,02,Aija,03,Huacllan,383,371,358,342,327
020204,La Merced,02,Áncash,02,Aija,04,La Merced,1627,1573,1517,1468,1418
020205,Succha,02,Áncash,02,Aija,05,Succha,751,739,727,715,703
020300,Antonio Raymondi,02,Áncash,03,Antonio Raymondi,00,NA,14349,14168,13950,13690,13404
020301,Llamellin,02,Áncash,03,Antonio Raymondi,01,Llamellin,3468,3446,3413,3373,3325
020302,Aczo,02,Áncash,03,Antonio Raymondi,02,Aczo,2013,1988,1958,1914,1863
020303,Chaccho,02,Áncash,03,Antonio Raymondi,03,Chaccho,1421,1385,1346,1314,1283
020304,Chingas,02,Áncash,03,Antonio Raymondi,04,Chingas,1960,1956,1946,1898,1843
020305,Mirgas,02,Áncash,03,Antonio Raymondi,05,Mirgas,4279,4212,4135,4063,3986
020306,San Juan de Rontoy,02,Áncash,03,Antonio Raymondi,06,San Juan de Rontoy,1208,1181,1152,1128,1104
020400,Asunción,02,Áncash,04,Asunción,00,NA,7879,7805,7710,7591,7457
020401,Chacas,02,Áncash,04,Asunción,01,Chacas,4852,4825,4787,4731,4665
020402,Acochaca,02,Áncash,04,Asunción,02,Acochaca,3027,2980,2923,2860,2792
020500,Bolognesi,02,Áncash,05,Bolognesi,00,NA,24877,24474,24012,23475,22902
020501,Chiquián,02,Áncash,05,Bolognesi,01,Chiquián,4092,4095,4087,4047,3990
020502,Abelardo Pardo Lezameta,02,Áncash,05,Bolognesi,02,Abelardo Pardo Lezameta,249,231,215,210,203
020503,Antonio Raymondi,02,Áncash,05,Bolognesi,03,Antonio Raymondi,1046,1034,1020,990,958
020504,Aquia,02,Áncash,05,Bolognesi,04,Aquia,2188,2136,2079,2000,1925
020505,Cajacay,02,Áncash,05,Bolognesi,05,Cajacay,1838,1856,1868,1888,1899
020506,Canis,02,Áncash,05,Bolognesi,06,Canis,318,298,279,261,246
020507,Colquioc,02,Áncash,05,Bolognesi,07,Colquioc,2452,2404,2348,2265,2183
020508,Huallanca,02,Áncash,05,Bolognesi,08,Huallanca,6727,6610,6473,6401,6304
020509,Huasta,02,Áncash,05,Bolognesi,09,Huasta,1474,1408,1341,1271,1210
020510,Huayllacayan,02,Áncash,05,Bolognesi,10,Huayllacayan,1352,1361,1365,1336,1298
020511,La Primavera,02,Áncash,05,Bolognesi,11,La Primavera,473,458,444,421,399
020512,Mangas,02,Áncash,05,Bolognesi,12,Mangas,524,520,515,501,486
020513,Pacllón,02,Áncash,05,Bolognesi,13,Pacllón,955,915,874,830,792
020514,San Miguel de Corpanqui,02,Áncash,05,Bolognesi,14,San Miguel de Corpanqui,511,492,471,449,429
020515,Ticllos,02,Áncash,05,Bolognesi,15,Ticllos,678,656,633,605,580
020600,Carhuaz,02,Áncash,06,Carhuaz,00,NA,48797,49466,50007,50386,50669
020601,Carhuaz,02,Áncash,06,Carhuaz,01,Carhuaz,16139,16428,16675,16804,16917
020602,Acopampa,02,Áncash,06,Carhuaz,02,Acopampa,2734,2768,2794,2812,2820
020603,Amashca,02,Áncash,06,Carhuaz,03,Amashca,1535,1529,1520,1507,1491
020604,Anta,02,Áncash,06,Carhuaz,04,Anta,2553,2579,2598,2610,2613
020605,Ataquero,02,Áncash,06,Carhuaz,05,Ataquero,1593,1607,1617,1624,1628
020606,Marcara,02,Áncash,06,Carhuaz,06,Marcara,10378,10593,10782,10940,11067
020607,Pariahuanca,02,Áncash,06,Carhuaz,07,Pariahuanca,1457,1458,1455,1455,1454
020608,San Miguel de Aco,02,Áncash,06,Carhuaz,08,San Miguel de Aco,2502,2505,2502,2502,2498
020609,Shilla,02,Áncash,06,Carhuaz,09,Shilla,2962,2943,2915,2901,2886
020610,Tinco,02,Áncash,06,Carhuaz,10,Tinco,3687,3778,3861,3933,3995
020611,Yungar,02,Áncash,06,Carhuaz,11,Yungar,3257,3278,3288,3298,3300
020700,Carlos F. Fitzcarrald,02,Áncash,07,Carlos F. Fitzcarrald,00,NA,18848,18697,18496,18231,17925
020701,San Luis,02,Áncash,07,Carlos F. Fitzcarrald,01,San Luis,11202,11158,11083,10975,10842
020702,San Nicolás,02,Áncash,07,Carlos F. Fitzcarrald,02,San Nicolás,3322,3282,3233,3171,3101
020703,Yauya,02,Áncash,07,Carlos F. Fitzcarrald,03,Yauya,4324,4257,4180,4085,3982
020800,Casma,02,Áncash,08,Casma,00,NA,54382,55877,57256,58472,59605
020801,Casma,02,Áncash,08,Casma,01,Casma,38133,39286,40363,41315,42209
020802,Buena Vista Alta,02,Áncash,08,Casma,02,Buena Vista Alta,5128,5276,5413,5533,5645
020803,Comandante Noel,02,Áncash,08,Casma,03,Comandante Noel,2280,2313,2340,2360,2375
020804,Yautan,02,Áncash,08,Casma,04,Yautan,8841,9002,9140,9264,9376
020900,Corongo,02,Áncash,09,Corongo,00,NA,8034,8037,8017,7969,7906
020901,Corongo,02,Áncash,09,Corongo,01,Corongo,1789,1792,1790,1794,1795
020902,Aco,02,Áncash,09,Corongo,02,Aco,401,391,380,366,352
020903,Bambas,02,Áncash,09,Corongo,03,Bambas,483,483,481,474,464
020904,Cusca,02,Áncash,09,Corongo,04,Cusca,2856,2874,2881,2892,2901
020905,La Pampa,02,Áncash,09,Corongo,05,La Pampa,1088,1084,1078,1062,1044
020906,Yanac,02,Áncash,09,Corongo,06,Yanac,676,672,666,654,638
020907,Yupán,02,Áncash,09,Corongo,07,Yupán,741,741,741,727,712
021000,Huari,02,Áncash,10,Huari,00,NA,62909,63173,63264,63344,63382
021001,Huari,02,Áncash,10,Huari,01,Huari,9781,9806,9803,9796,9786
021002,Anra,02,Áncash,10,Huari,02,Anra,1467,1443,1414,1394,1371
021003,Cajay,02,Áncash,10,Huari,03,Cajay,2711,2690,2661,2651,2637
021004,Chavín de Huántar,02,Áncash,10,Huari,04,Chavín de Huántar,8548,8517,8462,8467,8464
021005,Huacachi,02,Áncash,10,Huari,05,Huacachi,1880,1862,1841,1836,1830
021006,Huacchis,02,Áncash,10,Huari,06,Huacchis,1488,1446,1401,1366,1330
021007,Huachis,02,Áncash,10,Huari,07,Huachis,3611,3604,3589,3602,3614
021008,Huántar,02,Áncash,10,Huari,08,Huántar,2782,2768,2746,2743,2737
021009,Masin,02,Áncash,10,Huari,09,Masin,1439,1401,1360,1329,1297
021010,Paucas,02,Áncash,10,Huari,10,Paucas,1632,1601,1565,1539,1511
021011,Ponto,02,Áncash,10,Huari,11,Ponto,2829,2781,2725,2688,2647
021012,Rahuapampa,02,Áncash,10,Huari,12,Rahuapampa,749,751,751,759,764
021013,Rapayan,02,Áncash,10,Huari,13,Rapayan,1500,1483,1461,1449,1433
021014,San Marcos,02,Áncash,10,Huari,14,San Marcos,18446,18998,19498,19745,19991
021015,San Pedro de Chana,02,Áncash,10,Huari,15,San Pedro de Chana,2687,2695,2694,2711,2724
021016,Uco,02,Áncash,10,Huari,16,Uco,1359,1327,1293,1269,1246
021100,Huarmey,02,Áncash,11,Huarmey,00,NA,32049,32599,33066,33424,33718
021101,Huarmey,02,Áncash,11,Huarmey,01,Huarmey,26102,26644,27123,27494,27805
021102,Cochapeti,02,Áncash,11,Huarmey,02,Cochapeti,822,820,814,806,797
021103,Culebras,02,Áncash,11,Huarmey,03,Culebras,3350,3382,3405,3418,3424
021104,Huayán,02,Áncash,11,Huarmey,04,Huayán,976,971,961,955,950
021105,Malvas,02,Áncash,11,Huarmey,05,Malvas,799,782,763,751,742
021200,Huaylas,02,Áncash,12,Huaylas,00,NA,55883,56295,56557,56738,56853
021201,Caraz,02,Áncash,12,Huaylas,01,Caraz,26307,26663,26949,27141,27281
021202,Huallanca,02,Áncash,12,Huaylas,02,Huallanca,1080,1096,1110,1121,1130
021203,Huata,02,Áncash,12,Huaylas,03,Huata,1421,1410,1394,1385,1377
021204,Huaylas,02,Áncash,12,Huaylas,04,Huaylas,1722,1712,1697,1688,1682
021205,Mato,02,Áncash,12,Huaylas,05,Mato,1982,1977,1967,1950,1928
021206,Pamparomas,02,Áncash,12,Huaylas,06,Pamparomas,8552,8577,8577,8580,8578
021207,Pueblo Libre,02,Áncash,12,Huaylas,07,Pueblo Libre,6951,6980,6990,6998,7001
021208,Santa Cruz,02,Áncash,12,Huaylas,08,Santa Cruz,4612,4606,4588,4578,4568
021209,Santo Toribio,02,Áncash,12,Huaylas,09,Santo Toribio,1132,1113,1092,1079,1069
021210,Yuracmarca,02,Áncash,12,Huaylas,10,Yuracmarca,2124,2161,2193,2218,2239
021300,Mariscal Luzuriaga,02,Áncash,13,Mariscal Luzuriaga,00,NA,21935,21891,21787,21607,21386
021301,Piscobamba,02,Áncash,13,Mariscal Luzuriaga,01,Piscobamba,3184,3158,3122,3095,3063
021302,Casca,02,Áncash,13,Mariscal Luzuriaga,02,Casca,4046,4036,4015,3960,3902
021303,Eleazar Guzmán Barrón,02,Áncash,13,Mariscal Luzuriaga,03,Eleazar Guzmán Barrón,1402,1413,1421,1410,1394
021304,Fidel Olivas Escudero,02,Áncash,13,Mariscal Luzuriaga,04,Fidel Olivas Escudero,2034,2016,1993,1942,1886
021305,Llama,02,Áncash,13,Mariscal Luzuriaga,05,Llama,1063,1040,1015,989,965
021306,Llumpa,02,Áncash,13,Mariscal Luzuriaga,06,Llumpa,6255,6294,6315,6362,6395
021307,Lucma,02,Áncash,13,Mariscal Luzuriaga,07,Lucma,2910,2894,2870,2831,2787
021308,Musga,02,Áncash,13,Mariscal Luzuriaga,08,Musga,1041,1040,1036,1018,994
021400,Ocros,02,Áncash,14,Ocros,00,NA,7477,7359,7224,7066,6897
021401,Ocros,02,Áncash,14,Ocros,01,Ocros,1287,1275,1259,1245,1227
021402,Acas,02,Áncash,14,Ocros,02,Acas,701,689,676,640,603
021403,Cajamarquilla,02,Áncash,14,Ocros,03,Cajamarquilla,318,307,297,286,275
021404,Carhuapampa,02,Áncash,14,Ocros,04,Carhuapampa,489,469,447,420,395
021405,Cochas,02,Áncash,14,Ocros,05,Cochas,1535,1553,1566,1580,1586
021406,Congas,02,Áncash,14,Ocros,06,Congas,1309,1313,1313,1302,1287
021407,Llipa,02,Áncash,14,Ocros,07,Llipa,285,259,233,230,225
021408,San Cristóbal de Raján,02,Áncash,14,Ocros,08,San Cristóbal de Raján,460,449,437,411,383
021409,San Pedro,02,Áncash,14,Ocros,09,San Pedro,643,593,544,496,458
021410,Santiago de Chilcas,02,Áncash,14,Ocros,10,Santiago de Chilcas,450,452,452,456,458
021500,Pallasca,02,Áncash,15,Pallasca,00,NA,25022,24729,24371,23936,23461
021501,Cabana,02,Áncash,15,Pallasca,01,Cabana,2619,2608,2588,2558,2522
021502,Bolognesi,02,Áncash,15,Pallasca,02,Bolognesi,1065,1043,1017,989,959
021503,Conchucos,02,Áncash,15,Pallasca,03,Conchucos,7879,7877,7850,7793,7720
021504,Huacaschuque,02,Áncash,15,Pallasca,04,Huacaschuque,552,543,532,520,506
021505,Huandoval,02,Áncash,15,Pallasca,05,Huandoval,1090,1087,1082,1072,1059
021506,Lacabamba,02,Áncash,15,Pallasca,06,Lacabamba,537,528,517,505,494
021507,Llapo,02,Áncash,15,Pallasca,07,Llapo,633,629,624,618,607
021508,Pallasca,02,Áncash,15,Pallasca,08,Pallasca,2533,2529,2517,2497,2470
021509,Pampas,02,Áncash,15,Pallasca,09,Pampas,4105,3902,3697,3490,3287
021510,Santa Rosa,02,Áncash,15,Pallasca,10,Santa Rosa,1146,1148,1147,1140,1133
021511,Tauca,02,Áncash,15,Pallasca,11,Tauca,2863,2835,2800,2754,2704
021600,Pomabamba,02,Áncash,16,Pomabamba,00,NA,26773,26760,26675,26498,26269
021601,Pomabamba,02,Áncash,16,Pomabamba,01,Pomabamba,14881,14928,14933,14886,14818
021602,Huayllán,02,Áncash,16,Pomabamba,02,Huayllán,3130,3094,3051,2997,2936
021603,Parobamba,02,Áncash,16,Pomabamba,03,Parobamba,6421,6404,6369,6313,6239
021604,Quinuabamba,02,Áncash,16,Pomabamba,04,Quinuabamba,2341,2334,2322,2302,2276
021700,Recuay,02,Áncash,17,Recuay,00,NA,18174,18154,18085,17954,17787
021701,Recuay,02,Áncash,17,Recuay,01,Recuay,4614,4577,4527,4455,4374
021702,Catac,02,Áncash,17,Recuay,02,Catac,4068,4070,4060,4030,3990
021703,Cotaparaco,02,Áncash,17,Recuay,03,Cotaparaco,423,409,394,379,362
021704,Huayllapampa,02,Áncash,17,Recuay,04,Huayllapampa,648,614,580,546,511
021705,Llacllín,02,Áncash,17,Recuay,05,Llacllín,929,893,855,816,776
021706,Marca,02,Áncash,17,Recuay,06,Marca,1758,1843,1924,1999,2071
021707,Pampas Chico,02,Áncash,17,Recuay,07,Pampas Chico,947,901,854,808,762
021708,Pararín,02,Áncash,17,Recuay,08,Pararín,1639,1681,1716,1745,1768
021709,Tapacocha,02,Áncash,17,Recuay,09,Tapacocha,447,440,432,423,412
021710,Ticapampa,02,Áncash,17,Recuay,10,Ticapampa,2701,2726,2743,2753,2761
021800,Santa,02,Áncash,18,Santa,00,NA,459137,467182,474053,479362,483774
021801,Chimbote,02,Áncash,18,Santa,01,Chimbote,215834,216601,216776,216641,216277
021802,Cáceres del Perú,02,Áncash,18,Santa,02,Cáceres del Perú,4826,4828,4816,4782,4736
021803,Coishco,02,Áncash,18,Santa,03,Coishco,16941,17236,17491,17626,17704
021804,Macate,02,Áncash,18,Santa,04,Macate,3346,3315,3275,3221,3159
021805,Moro,02,Áncash,18,Santa,05,Moro,8449,8576,8683,8748,8791
021806,Nepeña,02,Áncash,18,Santa,06,Nepeña,14601,14742,14846,14892,14908
021807,Samanco,02,Áncash,18,Santa,07,Samanco,5022,5129,5225,5297,5355
021808,Santa,02,Áncash,18,Santa,08,Santa,21748,22242,22689,23030,23318
021809,Nuevo Chimbote,02,Áncash,18,Santa,09,Nuevo Chimbote,168370,174513,180252,185125,189526
021900,Sihuas,02,Áncash,19,Sihuas,00,NA,28840,28774,28630,28389,28091
021901,Sihuas,02,Áncash,19,Sihuas,01,Sihuas,5652,5678,5687,5710,5726
021902,Acobamba,02,Áncash,19,Sihuas,02,Acobamba,1695,1673,1647,1612,1572
021903,Alfonso Ugarte,02,Áncash,19,Sihuas,03,Alfonso Ugarte,557,535,514,490,466
021904,Cashapampa,02,Áncash,19,Sihuas,04,Cashapampa,2955,2954,2945,2918,2882
021905,Chingalpo,02,Áncash,19,Sihuas,05,Chingalpo,947,933,916,894,870
021906,Huayllabamba,02,Áncash,19,Sihuas,06,Huayllabamba,3769,3740,3701,3639,3567
021907,Quiches,02,Áncash,19,Sihuas,07,Quiches,2451,2428,2400,2358,2310
021908,Ragash,02,Áncash,19,Sihuas,08,Ragash,2452,2432,2404,2363,2315
021909,San Juan,02,Áncash,19,Sihuas,09,San Juan,6806,6870,6914,6941,6960
021910,Sicsibamba,02,Áncash,19,Sihuas,10,Sicsibamba,1556,1531,1502,1464,1423
022000,Yungay,02,Áncash,20,Yungay,00,NA,55427,55675,55769,55848,55888
022001,Yungay,02,Áncash,20,Yungay,01,Yungay,21873,22118,22302,22485,22654
022002,Cascapara,02,Áncash,20,Yungay,02,Cascapara,1747,1725,1698,1672,1643
022003,Mancos,02,Áncash,20,Yungay,03,Mancos,6906,6904,6881,6854,6821
022004,Matacoto,02,Áncash,20,Yungay,04,Matacoto,1511,1519,1522,1528,1536
022005,Quillo,02,Áncash,20,Yungay,05,Quillo,12926,13049,13137,13216,13284
022006,Ranrahirca,02,Áncash,20,Yungay,06,Ranrahirca,2932,2952,2964,2974,2981
022007,Shupluy,02,Áncash,20,Yungay,07,Shupluy,1955,1932,1904,1875,1845
022008,Yanama,02,Áncash,20,Yungay,08,Yanama,5577,5476,5361,5244,5124
030000,Apurímac,03,Apurímac,00,NA,00,NA,427323,429587,430736,430609,429720
030100,Abancay,03,Apurímac,01,Abancay,00,NA,116371,118392,120116,120976,121501
030101,Abancay,03,Apurímac,01,Abancay,01,Abancay,72761,74800,76639,77767,78681
030102,Chacoche,03,Apurímac,01,Abancay,02,Chacoche,1410,1425,1437,1448,1454
030103,Circa,03,Apurímac,01,Abancay,03,Circa,1933,1887,1836,1819,1796
030104,Curahuasi,03,Apurímac,01,Abancay,04,Curahuasi,17136,17127,17064,17120,17128
030105,Huanipaca,03,Apurímac,01,Abancay,05,Huanipaca,3010,2896,2778,2667,2550
030106,Lambrama,03,Apurímac,01,Abancay,06,Lambrama,3092,2953,2813,2683,2547
030107,Pichirhua,03,Apurímac,01,Abancay,07,Pichirhua,2877,2777,2673,2576,2471
030108,San Pedro de Cachora,03,Apurímac,01,Abancay,08,San Pedro de Cachora,2642,2568,2490,2415,2332
030109,Tamburco,03,Apurímac,01,Abancay,09,Tamburco,11510,11959,12386,12481,12542
030200,Andahuaylas,03,Apurímac,02,Andahuaylas,00,NA,150105,150634,150758,151329,151731
030201,Andahuaylas,03,Apurímac,02,Andahuaylas,01,Andahuaylas,44284,45221,46035,47143,48053
030202,Andarapa,03,Apurímac,02,Andahuaylas,02,Andarapa,5730,5655,5565,5458,5368
030203,Chiara,03,Apurímac,02,Andahuaylas,03,Chiara,1236,1224,1209,1193,1180
030204,Huancarama,03,Apurímac,02,Andahuaylas,04,Huancarama,5378,5229,5070,4834,4654
030205,Huancaray,03,Apurímac,02,Andahuaylas,05,Huancaray,3951,3904,3846,3780,3724
